#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  89  96
# Band-Index    1
   1.48571    -26.398089    -26.398091
   1.42921    -26.397957    -26.397959
   1.37270    -26.397782    -26.397784
   1.31620    -26.397574    -26.397576
   1.25970    -26.397346    -26.397348
   1.20320    -26.397108    -26.397110
   1.14669    -26.396872    -26.396874
   1.09019    -26.396650    -26.396652
   1.03369    -26.396453    -26.396455
   0.97719    -26.396293    -26.396295
   0.92069    -26.396187    -26.396189
   0.86418    -26.396149    -26.396151
   0.86418    -26.396149    -26.396151
   0.83188    -26.396151    -26.396153
   0.79958    -26.396150    -26.396152
   0.76727    -26.396151    -26.396153
   0.73497    -26.396151    -26.396153
   0.73497    -26.398360    -26.398362
   0.67843    -26.398332    -26.398334
   0.62190    -26.398251    -26.398252
   0.56536    -26.398119    -26.398121
   0.50883    -26.397946    -26.397947
   0.45229    -26.397740    -26.397742
   0.39575    -26.397515    -26.397516
   0.33922    -26.397279    -26.397281
   0.28268    -26.397041    -26.397042
   0.22614    -26.396794    -26.396796
   0.16961    -26.396541    -26.396543
   0.11307    -26.396331    -26.396333
   0.05654    -26.396196    -26.396198
   0.00000    -26.396149    -26.396151
 
# Band-Index    9
   0.00000    -26.394464    -26.394466
   0.05654    -26.394511    -26.394513
   0.11307    -26.394649    -26.394651
   0.16961    -26.394869    -26.394871
   0.22614    -26.395159    -26.395161
   0.28268    -26.395505    -26.395507
   0.33922    -26.395886    -26.395888
   0.39575    -26.396282    -26.396284
   0.45229    -26.396668    -26.396669
   0.50883    -26.397023    -26.397025
   0.56536    -26.397328    -26.397330
   0.62190    -26.397560    -26.397562
   0.67843    -26.397703    -26.397705
   0.73497    -26.397753    -26.397755
   0.73497    -26.394465    -26.394467
   0.76727    -26.394465    -26.394467
   0.79958    -26.394464    -26.394466
   0.83188    -26.394465    -26.394467
   0.86418    -26.394464    -26.394466
   0.86418    -26.394464    -26.394466
   0.92069    -26.394495    -26.394497
   0.97719    -26.394586    -26.394587
   1.03369    -26.394734    -26.394736
   1.09019    -26.394937    -26.394939
   1.14669    -26.395194    -26.395196
   1.20320    -26.395507    -26.395509
   1.25970    -26.395859    -26.395861
   1.31620    -26.396220    -26.396222
   1.37270    -26.396561    -26.396563
   1.42921    -26.396859    -26.396861
   1.48571    -26.397087    -26.397089
   1.54221    -26.397228    -26.397230
   1.59871    -26.397278    -26.397280
   1.59871    -26.397482    -26.397484
