#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  94  64
# Band-Index    1
   3.87766    -26.449193    -26.449193
   3.93273    -26.450717    -26.450719
   3.98779    -26.451946    -26.451946
   4.04286    -26.452651    -26.452651
   4.09793    -26.452877    -26.452879
   4.09793    -26.452877    -26.452879
   4.15394    -26.452721    -26.452723
   4.20996    -26.452260    -26.452260
   4.26598    -26.451501    -26.451503
   4.32199    -26.450470    -26.450471
   4.37801    -26.449324    -26.449326
   4.43402    -26.449540    -26.449540
   4.49004    -26.450042    -26.450042
   4.54606    -26.450595    -26.450595
   4.60207    -26.451117    -26.451117
   4.65809    -26.451344    -26.451345
   4.71411    -26.450717    -26.450717
   4.77012    -26.449458    -26.449458
   4.82614    -26.448293    -26.448293
 
# Band-Index   16
   4.82614    -26.447460    -26.447460
   4.77012    -26.446220    -26.446220
   4.71411    -26.444733    -26.444733
   4.65809    -26.443631    -26.443631
   4.60207    -26.443501    -26.443503
   4.54606    -26.444508    -26.444509
   4.49004    -26.446039    -26.446040
   4.43402    -26.447636    -26.447637
   4.37801    -26.448891    -26.448891
   4.32199    -26.448656    -26.448656
   4.26598    -26.448366    -26.448365
   4.20996    -26.448152    -26.448151
   4.15394    -26.448021    -26.448021
   4.09793    -26.447976    -26.447976
   4.09793    -26.447976    -26.447976
   4.04286    -26.448027    -26.448027
   3.98779    -26.448177    -26.448177
   3.93273    -26.448410    -26.448410
   3.87766    -26.448460    -26.448460
   3.82259    -26.446444    -26.446444
   3.76752    -26.443845    -26.443846
   3.71246    -26.442010    -26.442010
   3.65739    -26.443319    -26.443320
   3.60232    -26.446063    -26.446063
   3.54726    -26.448539    -26.448539
   3.49219    -26.450119    -26.450119
   3.43712    -26.450983    -26.450983
   3.38206    -26.451469    -26.451469
   3.32699    -26.451725    -26.451725
   3.27192    -26.451837    -26.451837
   3.21686    -26.451874    -26.451874
   3.16179    -26.451881    -26.451881
   3.16179    -26.442716    -26.442716
   3.10716    -26.442044    -26.442045
   3.05253    -26.440520    -26.440520
   2.99790    -26.439404    -26.439404
   2.94326    -26.441626    -26.441626
   2.88863    -26.443848    -26.443848
   2.83400    -26.445898    -26.445899
   2.77937    -26.447691    -26.447692
   2.72474    -26.448600    -26.448600
   2.67011    -26.448411    -26.448410
   2.61548    -26.448179    -26.448179
   2.56085    -26.448028    -26.448028
   2.50622    -26.447976    -26.447976
   2.50622    -26.447976    -26.447976
   2.45330    -26.448023    -26.448021
   2.40039    -26.448155    -26.448155
   2.34748    -26.448365    -26.448365
   2.29457    -26.448549    -26.448549
   2.24166    -26.447118    -26.447118
   2.18875    -26.444713    -26.444713
   2.13583    -26.442459    -26.442460
   2.08292    -26.442372    -26.442372
   2.03001    -26.444646    -26.444646
   1.97710    -26.447242    -26.447242
   1.92419    -26.449254    -26.449254
   1.87128    -26.450451    -26.450451
   1.81836    -26.451128    -26.451128
   1.76545    -26.451519    -26.451518
   1.71254    -26.451728    -26.451728
   1.65963    -26.451822    -26.451822
   1.60672    -26.451850    -26.451850
   1.55381    -26.451856    -26.451856
   1.55381    -26.442722    -26.442722
   1.49634    -26.441935    -26.441937
   1.43887    -26.440212    -26.440213
   1.38141    -26.439968    -26.439970
   1.32394    -26.442456    -26.442457
   1.26648    -26.444816    -26.444817
   1.20901    -26.446931    -26.446931
   1.15155    -26.448480    -26.448481
   1.09408    -26.448483    -26.448483
   1.03662    -26.448218    -26.448218
   0.97915    -26.448038    -26.448038
   0.92169    -26.447976    -26.447976
   0.92169    -26.447976    -26.447976
   0.86405    -26.447975    -26.447975
   0.80641    -26.447968    -26.447968
   0.74878    -26.447961    -26.447961
   0.69114    -26.447958    -26.447958
   0.69114    -26.447468    -26.447468
   0.63355    -26.446102    -26.446102
   0.57595    -26.444519    -26.444519
   0.51836    -26.443489    -26.443490
   0.46076    -26.443739    -26.443741
   0.40317    -26.445121    -26.445121
   0.34557    -26.446849    -26.446851
   0.28798    -26.448494    -26.448495
   0.23038    -26.448770    -26.448770
   0.17279    -26.448436    -26.448435
   0.11519    -26.448184    -26.448183
   0.05760    -26.448030    -26.448030
   0.00000    -26.447976    -26.447976
 
# Band-Index   17
   0.00000    -26.428344    -26.428344
   0.05760    -26.428521    -26.428521
   0.11519    -26.429044    -26.429044
   0.17279    -26.429893    -26.429893
   0.23038    -26.431031    -26.431031
   0.28798    -26.432400    -26.432400
   0.34557    -26.433908    -26.433908
   0.40317    -26.435384    -26.435384
   0.46076    -26.436414    -26.436414
   0.51836    -26.436207    -26.436207
   0.57595    -26.434608    -26.434610
   0.63355    -26.432371    -26.432372
   0.69114    -26.430656    -26.430656
   0.69114    -26.428339    -26.428339
   0.74878    -26.428338    -26.428339
   0.80641    -26.428341    -26.428341
   0.86405    -26.428344    -26.428344
   0.92169    -26.428344    -26.428344
   0.92169    -26.428344    -26.428344
   0.97915    -26.428518    -26.428520
   1.03662    -26.429039    -26.429039
   1.09408    -26.429893    -26.429893
   1.15155    -26.431062    -26.431062
   1.20901    -26.432517    -26.432519
   1.26648    -26.434219    -26.434219
   1.32394    -26.436107    -26.436107
   1.38141    -26.438084    -26.438085
   1.43887    -26.437255    -26.437257
   1.49634    -26.434831    -26.434831
   1.55381    -26.433530    -26.433532
   1.55381    -26.413312    -26.413312
   1.60672    -26.413488    -26.413490
   1.65963    -26.414254    -26.414254
   1.71254    -26.415731    -26.415731
   1.76545    -26.417800    -26.417800
   1.81836    -26.420361    -26.420361
   1.87128    -26.423317    -26.423317
   1.92419    -26.426557    -26.426557
   1.97710    -26.429941    -26.429942
   2.03001    -26.433269    -26.433270
   2.08292    -26.436000    -26.436000
   2.13583    -26.436314    -26.436315
   2.18875    -26.434492    -26.434492
   2.24166    -26.432533    -26.432533
   2.29457    -26.430923    -26.430923
   2.34748    -26.429733    -26.429733
   2.40039    -26.428939    -26.428939
   2.45330    -26.428489    -26.428489
   2.50622    -26.428344    -26.428344
   2.50622    -26.428344    -26.428344
   2.56085    -26.428490    -26.428490
   2.61548    -26.428928    -26.428928
   2.67011    -26.429650    -26.429650
   2.72474    -26.430639    -26.430639
   2.77937    -26.431876    -26.431876
   2.83400    -26.433335    -26.433335
   2.88863    -26.434980    -26.434980
   2.94326    -26.436761    -26.436761
   2.99790    -26.438498    -26.438499
   3.05253    -26.436826    -26.436826
   3.10716    -26.434645    -26.434646
   3.16179    -26.433525    -26.433525
   3.16179    -26.413320    -26.413320
   3.21686    -26.413521    -26.413521
   3.27192    -26.414399    -26.414399
   3.32699    -26.416063    -26.416063
   3.38206    -26.418368    -26.418370
   3.43712    -26.421200    -26.421200
   3.49219    -26.424439    -26.424439
   3.54726    -26.427947    -26.427947
   3.60232    -26.431544    -26.431545
   3.65739    -26.434873    -26.434873
   3.71246    -26.436604    -26.436604
   3.76752    -26.435208    -26.435208
   3.82259    -26.433083    -26.433083
   3.87766    -26.431265    -26.431265
   3.93273    -26.429913    -26.429913
   3.98779    -26.429013    -26.429013
   4.04286    -26.428507    -26.428507
   4.09793    -26.428344    -26.428344
   4.09793    -26.428344    -26.428344
   4.15394    -26.428494    -26.428494
   4.20996    -26.428942    -26.428942
   4.26598    -26.429668    -26.429668
   4.32199    -26.430653    -26.430653
   4.37801    -26.431849    -26.431849
   4.43402    -26.433198    -26.433198
   4.49004    -26.434604    -26.434604
   4.54606    -26.435865    -26.435865
   4.60207    -26.436512    -26.436514
   4.65809    -26.435930    -26.435930
   4.71411    -26.434279    -26.434280
   4.77012    -26.432184    -26.432185
   4.82614    -26.430647    -26.430649
 
# Band-Index   18
   4.82614    -26.428355    -26.428356
   4.77012    -26.426735    -26.426737
   4.71411    -26.424342    -26.424342
   4.65809    -26.421923    -26.421924
   4.60207    -26.419586    -26.419587
   4.54606    -26.417378    -26.417379
   4.49004    -26.415344    -26.415346
   4.43402    -26.413514    -26.413515
   4.37801    -26.411919    -26.411921
   4.32199    -26.410580    -26.410581
   4.26598    -26.409516    -26.409517
   4.20996    -26.408746    -26.408748
   4.15394    -26.408281    -26.408282
   4.09793    -26.408124    -26.408126
   4.09793    -26.408124    -26.408126
   4.04286    -26.408313    -26.408313
   3.98779    -26.408848    -26.408849
   3.93273    -26.409638    -26.409640
   3.87766    -26.410543    -26.410543
   3.82259    -26.411421    -26.411423
   3.76752    -26.412160    -26.412161
   3.71246    -26.412709    -26.412710
   3.65739    -26.413066    -26.413068
   3.60232    -26.413258    -26.413258
   3.54726    -26.413324    -26.413325
   3.49219    -26.413310    -26.413310
   3.43712    -26.413242    -26.413242
   3.38206    -26.413146    -26.413148
   3.32699    -26.413037    -26.413037
   3.27192    -26.412900    -26.412902
   3.21686    -26.412671    -26.412671
   3.16179    -26.412498    -26.412499
   3.16179    -26.427889    -26.427891
   3.10716    -26.426735    -26.426737
   3.05253    -26.424460    -26.424460
   2.99790    -26.421950    -26.421951
   2.94326    -26.419452    -26.419452
   2.88863    -26.417068    -26.417070
   2.83400    -26.414872    -26.414872
   2.77937    -26.412916    -26.412916
   2.72474    -26.411247    -26.411247
   2.67011    -26.409906    -26.409906
   2.61548    -26.408924    -26.408924
   2.56085    -26.408326    -26.408327
   2.50622    -26.408124    -26.408126
   2.50622    -26.408124    -26.408126
   2.45330    -26.408292    -26.408293
   2.40039    -26.408774    -26.408776
   2.34748    -26.409493    -26.409495
   2.29457    -26.410338    -26.410338
   2.24166    -26.411185    -26.411186
   2.18875    -26.411931    -26.411932
   2.13583    -26.412516    -26.412517
   2.08292    -26.412923    -26.412924
   2.03001    -26.413173    -26.413173
   1.97710    -26.413294    -26.413296
   1.92419    -26.413321    -26.413322
   1.87128    -26.413286    -26.413286
   1.81836    -26.413213    -26.413213
   1.76545    -26.413118    -26.413118
   1.71254    -26.413011    -26.413013
   1.65963    -26.412875    -26.412876
   1.60672    -26.412650    -26.412650
   1.55381    -26.412491    -26.412492
   1.55381    -26.427898    -26.427899
   1.49634    -26.426561    -26.426561
   1.43887    -26.424017    -26.424018
   1.38141    -26.421270    -26.421270
   1.32394    -26.418572    -26.418574
   1.26648    -26.416054    -26.416055
   1.20901    -26.413781    -26.413782
   1.15155    -26.411818    -26.411820
   1.09408    -26.410238    -26.410238
   1.03662    -26.409074    -26.409076
   0.97915    -26.408364    -26.408365
   0.92169    -26.408124    -26.408126
   0.92169    -26.408124    -26.408126
   0.86405    -26.408123    -26.408124
   0.80641    -26.408122    -26.408123
   0.74878    -26.408120    -26.408122
   0.69114    -26.408120    -26.408122
   0.69114    -26.428365    -26.428365
   0.63355    -26.426551    -26.426551
   0.57595    -26.423942    -26.423944
   0.51836    -26.421335    -26.421335
   0.46076    -26.418837    -26.418838
   0.40317    -26.416512    -26.416514
   0.34557    -26.414406    -26.414407
   0.28798    -26.412557    -26.412558
   0.23038    -26.410998    -26.410999
   0.17279    -26.409757    -26.409757
   0.11519    -26.408855    -26.408855
   0.05760    -26.408307    -26.408309
   0.00000    -26.408124    -26.408126
 
# Band-Index   19
   0.00000    -26.403531    -26.403531
   0.05760    -26.403509    -26.403509
   0.11519    -26.403433    -26.403433
   0.17279    -26.403291    -26.403291
   0.23038    -26.403068    -26.403068
   0.28798    -26.402748    -26.402748
   0.34557    -26.402313    -26.402313
   0.40317    -26.401749    -26.401747
   0.46076    -26.401052    -26.401052
   0.51836    -26.400239    -26.400239
   0.57595    -26.399334    -26.399334
   0.63355    -26.398404    -26.398402
   0.69114    -26.397790    -26.397789
   0.69114    -26.403529    -26.403529
   0.74878    -26.403530    -26.403530
   0.80641    -26.403531    -26.403531
   0.86405    -26.403533    -26.403533
   0.92169    -26.403531    -26.403531
   0.92169    -26.403531    -26.403531
   0.97915    -26.403415    -26.403415
   1.03662    -26.403070    -26.403070
   1.09408    -26.402517    -26.402517
   1.15155    -26.401788    -26.401788
   1.20901    -26.400931    -26.400931
   1.26648    -26.399998    -26.399998
   1.32394    -26.399062    -26.399062
   1.38141    -26.398207    -26.398205
   1.43887    -26.397514    -26.397514
   1.49634    -26.397063    -26.397061
   1.55381    -26.396905    -26.396905
   1.55381    -26.410249    -26.410248
   1.60672    -26.410350    -26.410349
   1.65963    -26.410376    -26.410374
   1.71254    -26.410198    -26.410197
   1.76545    -26.409837    -26.409834
   1.81836    -26.409322    -26.409322
   1.87128    -26.408693    -26.408691
   1.92419    -26.407978    -26.407978
   1.97710    -26.407212    -26.407211
   2.03001    -26.406430    -26.406429
   2.08292    -26.405667    -26.405666
   2.13583    -26.404961    -26.404960
   2.18875    -26.404352    -26.404350
   2.24166    -26.403879    -26.403879
   2.29457    -26.403574    -26.403574
   2.34748    -26.403443    -26.403443
   2.40039    -26.403446    -26.403446
   2.45330    -26.403502    -26.403502
   2.50622    -26.403531    -26.403531
   2.50622    -26.403531    -26.403531
   2.56085    -26.403434    -26.403434
   2.61548    -26.403143    -26.403143
   2.67011    -26.402674    -26.402673
   2.72474    -26.402047    -26.402047
   2.77937    -26.401297    -26.401297
   2.83400    -26.400462    -26.400462
   2.88863    -26.399596    -26.399596
   2.94326    -26.398757    -26.398757
   2.99790    -26.398007    -26.398007
   3.05253    -26.397413    -26.397413
   3.10716    -26.397032    -26.397032
   3.16179    -26.396901    -26.396901
   3.16179    -26.410259    -26.410258
   3.21686    -26.410366    -26.410365
   3.27192    -26.410373    -26.410373
   3.32699    -26.410155    -26.410153
   3.38206    -26.409734    -26.409733
   3.43712    -26.409154    -26.409153
   3.49219    -26.408454    -26.408452
   3.54726    -26.407673    -26.407670
   3.60232    -26.406851    -26.406849
   3.65739    -26.406028    -26.406026
   3.71246    -26.405245    -26.405244
   3.76752    -26.404556    -26.404554
   3.82259    -26.404003    -26.404001
   3.87766    -26.403630    -26.403630
   3.93273    -26.403457    -26.403455
   3.98779    -26.403441    -26.403441
   4.04286    -26.403499    -26.403499
   4.09793    -26.403531    -26.403531
   4.09793    -26.403531    -26.403531
   4.15394    -26.403512    -26.403512
   4.20996    -26.403447    -26.403447
   4.26598    -26.403329    -26.403329
   4.32199    -26.403146    -26.403146
   4.37801    -26.402883    -26.402883
   4.43402    -26.402525    -26.402525
   4.49004    -26.402064    -26.402064
   4.54606    -26.401490    -26.401490
   4.60207    -26.400809    -26.400809
   4.65809    -26.400030    -26.400029
   4.71411    -26.399182    -26.399182
   4.77012    -26.398328    -26.398326
   4.82614    -26.397785    -26.397782
 
# Band-Index   20
   4.82614    -26.396749    -26.396749
   4.77012    -26.396248    -26.396248
   4.71411    -26.395536    -26.395535
   4.65809    -26.394932    -26.394931
   4.60207    -26.394509    -26.394506
   4.54606    -26.394284    -26.394282
   4.49004    -26.394251    -26.394250
   4.43402    -26.394379    -26.394378
   4.37801    -26.394616    -26.394614
   4.32199    -26.394907    -26.394906
   4.26598    -26.395197    -26.395195
   4.20996    -26.395440    -26.395437
   4.15394    -26.395599    -26.395598
   4.09793    -26.395656    -26.395653
   4.09793    -26.395656    -26.395653
   4.04286    -26.395533    -26.395530
   3.98779    -26.395152    -26.395149
   3.93273    -26.394488    -26.394485
   3.87766    -26.393584    -26.393583
   3.82259    -26.392612    -26.392609
   3.76752    -26.391855    -26.391853
   3.71246    -26.391648    -26.391647
   3.65739    -26.392252    -26.392252
   3.60232    -26.393709    -26.393708
   3.54726    -26.395843    -26.395841
   3.49219    -26.398374    -26.398373
   3.43712    -26.401014    -26.401013
   3.38206    -26.403523    -26.403522
   3.32699    -26.405717    -26.405717
   3.27192    -26.407478    -26.407477
   3.21686    -26.408721    -26.408721
   3.16179    -26.409247    -26.409246
   3.16179    -26.386100    -26.386097
   3.10716    -26.386329    -26.386326
   3.05253    -26.386979    -26.386978
   2.99790    -26.387953    -26.387951
   2.94326    -26.389124    -26.389121
   2.88863    -26.390376    -26.390373
   2.83400    -26.391610    -26.391607
   2.77937    -26.392755    -26.392753
   2.72474    -26.393755    -26.393752
   2.67011    -26.394568    -26.394565
   2.61548    -26.395166    -26.395164
   2.56085    -26.395532    -26.395530
   2.50622    -26.395656    -26.395653
   2.50622    -26.395656    -26.395653
   2.45330    -26.395546    -26.395544
   2.40039    -26.395207    -26.395205
   2.34748    -26.394616    -26.394614
   2.29457    -26.393798    -26.393797
   2.24166    -26.392872    -26.392871
   2.18875    -26.392059    -26.392059
   2.13583    -26.391641    -26.391640
   2.08292    -26.391869    -26.391868
   2.03001    -26.392871    -26.392871
   1.97710    -26.394582    -26.394581
   1.92419    -26.396791    -26.396790
   1.87128    -26.399251    -26.399249
   1.81836    -26.401729    -26.401727
   1.76545    -26.404035    -26.404034
   1.71254    -26.406036    -26.406035
   1.65963    -26.407636    -26.407636
   1.60672    -26.408765    -26.408763
   1.55381    -26.409237    -26.409237
   1.55381    -26.386107    -26.386105
   1.49634    -26.386380    -26.386378
   1.43887    -26.387144    -26.387142
   1.38141    -26.388264    -26.388262
   1.32394    -26.389581    -26.389579
   1.26648    -26.390956    -26.390953
   1.20901    -26.392260    -26.392257
   1.15155    -26.393413    -26.393410
   1.09408    -26.394367    -26.394365
   1.03662    -26.395076    -26.395073
   0.97915    -26.395509    -26.395506
   0.92169    -26.395656    -26.395653
   0.92169    -26.395656    -26.395653
   0.86405    -26.395656    -26.395653
   0.80641    -26.395653    -26.395651
   0.74878    -26.395651    -26.395649
   0.69114    -26.395650    -26.395647
   0.69114    -26.396756    -26.396756
   0.63355    -26.396196    -26.396196
   0.57595    -26.395432    -26.395432
   0.51836    -26.394815    -26.394813
   0.46076    -26.394416    -26.394416
   0.40317    -26.394253    -26.394253
   0.34557    -26.394302    -26.394302
   0.28798    -26.394512    -26.394509
   0.23038    -26.394810    -26.394808
   0.17279    -26.395129    -26.395126
   0.11519    -26.395405    -26.395404
   0.05760    -26.395591    -26.395588
   0.00000    -26.395656    -26.395653
 
# Band-Index   21
   0.00000    -26.364797    -26.364797
   0.05760    -26.364686    -26.364686
   0.11519    -26.364359    -26.364359
   0.17279    -26.363833    -26.363833
   0.23038    -26.363126    -26.363128
   0.28798    -26.362271    -26.362271
   0.34557    -26.361300    -26.361300
   0.40317    -26.360250    -26.360252
   0.46076    -26.359167    -26.359168
   0.51836    -26.358102    -26.358102
   0.57595    -26.357114    -26.357114
   0.63355    -26.356296    -26.356295
   0.69114    -26.355877    -26.355875
   0.69114    -26.364773    -26.364773
   0.74878    -26.364774    -26.364774
   0.80641    -26.364781    -26.364781
   0.86405    -26.364790    -26.364791
   0.92169    -26.364797    -26.364797
   0.92169    -26.364797    -26.364797
   0.97915    -26.364722    -26.364722
   1.03662    -26.364503    -26.364503
   1.09408    -26.364151    -26.364151
   1.15155    -26.363687    -26.363688
   1.20901    -26.363138    -26.363138
   1.26648    -26.362533    -26.362534
   1.32394    -26.361922    -26.361922
   1.38141    -26.361360    -26.361360
   1.43887    -26.360910    -26.360910
   1.49634    -26.360622    -26.360622
   1.55381    -26.360527    -26.360527
   1.55381    -26.353704    -26.353704
   1.60672    -26.353945    -26.353946
   1.65963    -26.354373    -26.354373
   1.71254    -26.354895    -26.354895
   1.76545    -26.355507    -26.355507
   1.81836    -26.356206    -26.356206
   1.87128    -26.356980    -26.356981
   1.92419    -26.357820    -26.357822
   1.97710    -26.358714    -26.358714
   2.03001    -26.359644    -26.359644
   2.08292    -26.360574    -26.360574
   2.13583    -26.361458    -26.361459
   2.18875    -26.362271    -26.362271
   2.24166    -26.362996    -26.362996
   2.29457    -26.363618    -26.363619
   2.34748    -26.364120    -26.364120
   2.40039    -26.364491    -26.364491
   2.45330    -26.364718    -26.364719
   2.50622    -26.364797    -26.364797
   2.50622    -26.364797    -26.364797
   2.56085    -26.364733    -26.364733
   2.61548    -26.364548    -26.364548
   2.67011    -26.364248    -26.364248
   2.72474    -26.363847    -26.363847
   2.77937    -26.363364    -26.363364
   2.83400    -26.362824    -26.362824
   2.88863    -26.362258    -26.362258
   2.94326    -26.361707    -26.361707
   2.99790    -26.361213    -26.361213
   3.05253    -26.360826    -26.360826
   3.10716    -26.360584    -26.360584
   3.16179    -26.360504    -26.360504
   3.16179    -26.353728    -26.353728
   3.21686    -26.353991    -26.353993
   3.27192    -26.354453    -26.354453
   3.32699    -26.355020    -26.355020
   3.38206    -26.355687    -26.355687
   3.43712    -26.356445    -26.356445
   3.49219    -26.357287    -26.357288
   3.54726    -26.358199    -26.358199
   3.60232    -26.359167    -26.359167
   3.65739    -26.360153    -26.360155
   3.71246    -26.361111    -26.361111
   3.76752    -26.362001    -26.362001
   3.82259    -26.362799    -26.362799
   3.87766    -26.363485    -26.363485
   3.93273    -26.364044    -26.364044
   3.98779    -26.364455    -26.364456
   4.04286    -26.364710    -26.364711
   4.09793    -26.364797    -26.364797
   4.09793    -26.364797    -26.364797
   4.15394    -26.364701    -26.364701
   4.20996    -26.364421    -26.364421
   4.26598    -26.363968    -26.363968
   4.32199    -26.363356    -26.363356
   4.37801    -26.362607    -26.362607
   4.43402    -26.361747    -26.361747
   4.49004    -26.360807    -26.360807
   4.54606    -26.359818    -26.359820
   4.60207    -26.358816    -26.358816
   4.65809    -26.357843    -26.357843
   4.71411    -26.356952    -26.356952
   4.77012    -26.356222    -26.356222
   4.82614    -26.355856    -26.355856
 
# Band-Index   22
   4.82614    -26.355431    -26.355431
   4.77012    -26.355352    -26.355352
   4.71411    -26.355362    -26.355360
   4.65809    -26.355401    -26.355400
   4.60207    -26.355335    -26.355335
   4.54606    -26.355092    -26.355090
   4.49004    -26.354657    -26.354657
   4.43402    -26.354069    -26.354067
   4.37801    -26.353383    -26.353383
   4.32199    -26.352673    -26.352673
   4.26598    -26.352007    -26.352007
   4.20996    -26.351463    -26.351463
   4.15394    -26.351102    -26.351102
   4.09793    -26.350976    -26.350976
   4.09793    -26.350976    -26.350976
   4.04286    -26.351108    -26.351108
   3.98779    -26.351516    -26.351516
   3.93273    -26.352224    -26.352224
   3.87766    -26.353214    -26.353214
   3.82259    -26.354364    -26.354364
   3.76752    -26.355414    -26.355414
   3.71246    -26.356032    -26.356032
   3.65739    -26.355984    -26.355984
   3.60232    -26.355249    -26.355249
   3.54726    -26.354138    -26.354138
   3.49219    -26.353209    -26.353209
   3.43712    -26.352773    -26.352773
   3.38206    -26.352691    -26.352691
   3.32699    -26.352784    -26.352784
   3.27192    -26.352967    -26.352967
   3.21686    -26.353202    -26.353203
   3.16179    -26.353392    -26.353393
   3.16179    -26.357834    -26.357834
   3.10716    -26.357699    -26.357699
   3.05253    -26.357308    -26.357308
   2.99790    -26.356699    -26.356699
   2.94326    -26.355927    -26.355927
   2.88863    -26.355061    -26.355061
   2.83400    -26.354164    -26.354164
   2.77937    -26.353300    -26.353300
   2.72474    -26.352521    -26.352521
   2.67011    -26.351871    -26.351871
   2.61548    -26.351381    -26.351381
   2.56085    -26.351078    -26.351078
   2.50622    -26.350976    -26.350976
   2.50622    -26.350976    -26.350976
   2.45330    -26.351094    -26.351094
   2.40039    -26.351457    -26.351457
   2.34748    -26.352085    -26.352085
   2.29457    -26.352972    -26.352972
   2.24166    -26.354040    -26.354040
   2.18875    -26.355094    -26.355094
   2.13583    -26.355860    -26.355860
   2.08292    -26.356088    -26.356088
   2.03001    -26.355680    -26.355680
   1.97710    -26.354761    -26.354761
   1.92419    -26.353717    -26.353717
   1.87128    -26.352999    -26.352999
   1.81836    -26.352708    -26.352708
   1.76545    -26.352680    -26.352680
   1.71254    -26.352787    -26.352787
   1.65963    -26.352967    -26.352967
   1.60672    -26.353193    -26.353193
   1.55381    -26.353368    -26.353368
   1.55381    -26.357840    -26.357840
   1.49634    -26.357681    -26.357681
   1.43887    -26.357219    -26.357219
   1.38141    -26.356509    -26.356509
   1.32394    -26.355625    -26.355625
   1.26648    -26.354660    -26.354660
   1.20901    -26.353692    -26.353692
   1.15155    -26.352794    -26.352794
   1.09408    -26.352034    -26.352034
   1.03662    -26.351457    -26.351457
   0.97915    -26.351098    -26.351098
   0.92169    -26.350976    -26.350976
   0.92169    -26.350976    -26.350976
   0.86405    -26.350976    -26.350976
   0.80641    -26.350973    -26.350973
   0.74878    -26.350970    -26.350970
   0.69114    -26.350970    -26.350970
   0.69114    -26.355452    -26.355452
   0.63355    -26.355365    -26.355365
   0.57595    -26.355384    -26.355383
   0.51836    -26.355410    -26.355410
   0.46076    -26.355283    -26.355282
   0.40317    -26.354940    -26.354938
   0.34557    -26.354384    -26.354384
   0.28798    -26.353680    -26.353679
   0.23038    -26.352909    -26.352909
   0.17279    -26.352165    -26.352165
   0.11519    -26.351543    -26.351543
   0.05760    -26.351125    -26.351125
   0.00000    -26.350976    -26.350976
 
# Band-Index   23
   0.00000    -26.347628    -26.347628
   0.05760    -26.347635    -26.347637
   0.11519    -26.347669    -26.347669
   0.17279    -26.347753    -26.347755
   0.23038    -26.347914    -26.347914
   0.28798    -26.348163    -26.348164
   0.34557    -26.348502    -26.348502
   0.40317    -26.348921    -26.348921
   0.46076    -26.349403    -26.349404
   0.51836    -26.349908    -26.349908
   0.57595    -26.350352    -26.350354
   0.63355    -26.350590    -26.350590
   0.69114    -26.350524    -26.350524
   0.69114    -26.347606    -26.347606
   0.74878    -26.347610    -26.347610
   0.80641    -26.347618    -26.347620
   0.86405    -26.347625    -26.347627
   0.92169    -26.347628    -26.347628
   0.92169    -26.347628    -26.347628
   0.97915    -26.347679    -26.347680
   1.03662    -26.347838    -26.347838
   1.09408    -26.348112    -26.348114
   1.15155    -26.348547    -26.348547
   1.20901    -26.349225    -26.349224
   1.26648    -26.350254    -26.350254
   1.32394    -26.351619    -26.351617
   1.38141    -26.353093    -26.353092
   1.43887    -26.354392    -26.354391
   1.49634    -26.355279    -26.355277
   1.55381    -26.355594    -26.355593
   1.55381    -26.340229    -26.340228
   1.60672    -26.340466    -26.340464
   1.65963    -26.341234    -26.341233
   1.71254    -26.342467    -26.342465
   1.76545    -26.344046    -26.344044
   1.81836    -26.345792    -26.345792
   1.87128    -26.347418    -26.347418
   1.92419    -26.348560    -26.348560
   1.97710    -26.349085    -26.349085
   2.03001    -26.349193    -26.349193
   2.08292    -26.349092    -26.349092
   2.13583    -26.348885    -26.348885
   2.18875    -26.348624    -26.348624
   2.24166    -26.348343    -26.348344
   2.29457    -26.348076    -26.348077
   2.34748    -26.347862    -26.347862
   2.40039    -26.347721    -26.347721
   2.45330    -26.347649    -26.347651
   2.50622    -26.347628    -26.347628
   2.50622    -26.347628    -26.347628
   2.56085    -26.347672    -26.347672
   2.61548    -26.347801    -26.347803
   2.67011    -26.348028    -26.348029
   2.72474    -26.348377    -26.348377
   2.77937    -26.348896    -26.348896
   2.83400    -26.349677    -26.349676
   2.88863    -26.350780    -26.350779
   2.94326    -26.352106    -26.352104
   2.99790    -26.353437    -26.353435
   3.05253    -26.354567    -26.354564
   3.10716    -26.355320    -26.355320
   3.16179    -26.355587    -26.355584
   3.16179    -26.340238    -26.340236
   3.21686    -26.340504    -26.340502
   3.27192    -26.341363    -26.341363
   3.32699    -26.342731    -26.342730
   3.38206    -26.344458    -26.344458
   3.43712    -26.346307    -26.346307
   3.49219    -26.347901    -26.347900
   3.54726    -26.348852    -26.348852
   3.60232    -26.349184    -26.349184
   3.65739    -26.349169    -26.349169
   3.71246    -26.348987    -26.348987
   3.76752    -26.348726    -26.348726
   3.82259    -26.348430    -26.348430
   3.87766    -26.348139    -26.348139
   3.93273    -26.347897    -26.347897
   3.98779    -26.347734    -26.347735
   4.04286    -26.347651    -26.347652
   4.09793    -26.347628    -26.347628
   4.09793    -26.347628    -26.347628
   4.15394    -26.347634    -26.347634
   4.20996    -26.347658    -26.347658
   4.26598    -26.347724    -26.347724
   4.32199    -26.347852    -26.347852
   4.37801    -26.348050    -26.348052
   4.43402    -26.348325    -26.348325
   4.49004    -26.348674    -26.348674
   4.54606    -26.349086    -26.349086
   4.60207    -26.349543    -26.349543
   4.65809    -26.350003    -26.350003
   4.71411    -26.350390    -26.350390
